Month,Count,Visa,Citizenship
2011-06-01,106.0,Visitor,"China, People's Republic of"
2011-07-01,128.0,Visitor,"China, People's Republic of"
2011-08-01,154.0,Visitor,"China, People's Republic of"
2011-09-01,110.0,Visitor,"China, People's Republic of"
2011-10-01,108.0,Visitor,"China, People's Republic of"
2011-11-01,157.0,Visitor,"China, People's Republic of"
2011-12-01,118.0,Visitor,"China, People's Republic of"
2012-01-01,112.0,Visitor,"China, People's Republic of"
2012-02-01,103.0,Visitor,"China, People's Republic of"
2012-03-01,138.0,Visitor,"China, People's Republic of"
2012-04-01,92.0,Visitor,"China, People's Republic of"
2012-05-01,124.0,Visitor,"China, People's Republic of"
2012-06-01,169.0,Visitor,"China, People's Republic of"
2012-07-01,154.0,Visitor,"China, People's Republic of"
2012-08-01,147.0,Visitor,"China, People's Republic of"
2012-09-01,131.0,Visitor,"China, People's Republic of"
2012-10-01,122.0,Visitor,"China, People's Republic of"
2012-11-01,96.0,Visitor,"China, People's Republic of"
2012-12-01,113.0,Visitor,"China, People's Republic of"
2013-01-01,157.0,Visitor,"China, People's Republic of"
2013-02-01,119.0,Visitor,"China, People's Republic of"
2013-03-01,160.0,Visitor,"China, People's Republic of"
2013-04-01,152.0,Visitor,"China, People's Republic of"
2013-05-01,141.0,Visitor,"China, People's Republic of"
2013-06-01,148.0,Visitor,"China, People's Republic of"
2013-07-01,205.0,Visitor,"China, People's Republic of"
2013-08-01,151.0,Visitor,"China, People's Republic of"
2013-09-01,136.0,Visitor,"China, People's Republic of"
2013-10-01,146.0,Visitor,"China, People's Republic of"
2013-11-01,169.0,Visitor,"China, People's Republic of"
2013-12-01,176.0,Visitor,"China, People's Republic of"
2014-01-01,199.0,Visitor,"China, People's Republic of"
2014-02-01,184.0,Visitor,"China, People's Republic of"
2014-03-01,172.0,Visitor,"China, People's Republic of"
2014-04-01,187.0,Visitor,"China, People's Republic of"
2014-05-01,156.0,Visitor,"China, People's Republic of"
2014-06-01,213.0,Visitor,"China, People's Republic of"
2014-07-01,360.0,Visitor,"China, People's Republic of"
2014-08-01,303.0,Visitor,"China, People's Republic of"
2014-09-01,192.0,Visitor,"China, People's Republic of"
2014-10-01,202.0,Visitor,"China, People's Republic of"
2014-11-01,218.0,Visitor,"China, People's Republic of"
2014-12-01,211.0,Visitor,"China, People's Republic of"
2015-01-01,339.0,Visitor,"China, People's Republic of"
2015-02-01,222.0,Visitor,"China, People's Republic of"
2015-03-01,318.0,Visitor,"China, People's Republic of"
2015-04-01,239.0,Visitor,"China, People's Republic of"
2015-05-01,241.0,Visitor,"China, People's Republic of"
2015-06-01,337.0,Visitor,"China, People's Republic of"
2015-07-01,306.0,Visitor,"China, People's Republic of"
2015-08-01,375.0,Visitor,"China, People's Republic of"
2015-09-01,263.0,Visitor,"China, People's Republic of"
2015-10-01,295.0,Visitor,"China, People's Republic of"
2015-11-01,243.0,Visitor,"China, People's Republic of"
2015-12-01,311.0,Visitor,"China, People's Republic of"
2016-01-01,435.0,Visitor,"China, People's Republic of"
2016-02-01,394.0,Visitor,"China, People's Republic of"
2016-03-01,337.0,Visitor,"China, People's Republic of"
2016-04-01,310.0,Visitor,"China, People's Republic of"
2016-05-01,273.0,Visitor,"China, People's Republic of"
2016-06-01,383.0,Visitor,"China, People's Republic of"
2016-07-01,548.0,Visitor,"China, People's Republic of"
2016-08-01,480.0,Visitor,"China, People's Republic of"
2016-09-01,368.0,Visitor,"China, People's Republic of"
2016-10-01,335.0,Visitor,"China, People's Republic of"
2016-11-01,339.0,Visitor,"China, People's Republic of"
2016-12-01,347.0,Visitor,"China, People's Republic of"
2017-01-01,506.0,Visitor,"China, People's Republic of"
2017-02-01,398.0,Visitor,"China, People's Republic of"
2017-03-01,408.0,Visitor,"China, People's Republic of"
2017-04-01,270.0,Visitor,"China, People's Republic of"
2017-05-01,302.0,Visitor,"China, People's Republic of"
2017-06-01,411.0,Visitor,"China, People's Republic of"
2017-07-01,479.0,Visitor,"China, People's Republic of"
2017-08-01,423.0,Visitor,"China, People's Republic of"
2017-09-01,383.0,Visitor,"China, People's Republic of"
2017-10-01,327.0,Visitor,"China, People's Republic of"
2017-11-01,315.0,Visitor,"China, People's Republic of"
2017-12-01,308.0,Visitor,"China, People's Republic of"
2018-01-01,501.0,Visitor,"China, People's Republic of"
2018-02-01,284.0,Visitor,"China, People's Republic of"
2018-03-01,435.0,Visitor,"China, People's Republic of"
2018-04-01,251.0,Visitor,"China, People's Republic of"
2018-05-01,301.0,Visitor,"China, People's Republic of"
2018-06-01,358.0,Visitor,"China, People's Republic of"
2018-07-01,522.0,Visitor,"China, People's Republic of"
2018-08-01,504.0,Visitor,"China, People's Republic of"
2018-09-01,505.0,Visitor,"China, People's Republic of"
2018-10-01,402.0,Visitor,"China, People's Republic of"
2018-11-01,321.0,Visitor,"China, People's Republic of"
2018-12-01,345.0,Visitor,"China, People's Republic of"
2019-01-01,423.0,Visitor,"China, People's Republic of"
2019-02-01,346.0,Visitor,"China, People's Republic of"
2019-03-01,318.0,Visitor,"China, People's Republic of"
2019-04-01,253.0,Visitor,"China, People's Republic of"
2019-05-01,345.0,Visitor,"China, People's Republic of"
2019-06-01,405.0,Visitor,"China, People's Republic of"
2019-07-01,500.0,Visitor,"China, People's Republic of"
2019-08-01,484.0,Visitor,"China, People's Republic of"
2019-09-01,433.0,Visitor,"China, People's Republic of"
2019-10-01,475.0,Visitor,"China, People's Republic of"
2019-11-01,509.0,Visitor,"China, People's Republic of"
2019-12-01,743.0,Visitor,"China, People's Republic of"
2020-01-01,718.0,Visitor,"China, People's Republic of"
2020-02-01,150.0,Visitor,"China, People's Republic of"
2020-03-01,59.0,Visitor,"China, People's Republic of"
2020-04-01,1.0,Visitor,"China, People's Republic of"
2020-05-01,8.0,Visitor,"China, People's Republic of"
2020-06-01,13.0,Visitor,"China, People's Republic of"
2020-07-01,10.0,Visitor,"China, People's Republic of"
2020-08-01,23.0,Visitor,"China, People's Republic of"
2020-09-01,16.0,Visitor,"China, People's Republic of"
2020-10-01,11.0,Visitor,"China, People's Republic of"
2020-11-01,17.0,Visitor,"China, People's Republic of"
2020-12-01,24.0,Visitor,"China, People's Republic of"
2021-01-01,15.0,Visitor,"China, People's Republic of"
2021-02-01,20.0,Visitor,"China, People's Republic of"
2021-03-01,41.0,Visitor,"China, People's Republic of"
2021-04-01,20.0,Visitor,"China, People's Republic of"
2021-05-01,38.0,Visitor,"China, People's Republic of"
2021-06-01,32.0,Visitor,"China, People's Republic of"
2021-07-01,21.0,Visitor,"China, People's Republic of"
2021-08-01,16.0,Visitor,"China, People's Republic of"
2021-09-01,23.0,Visitor,"China, People's Republic of"
2021-10-01,11.0,Visitor,"China, People's Republic of"
2021-11-01,18.0,Visitor,"China, People's Republic of"
2021-12-01,18.0,Visitor,"China, People's Republic of"
2022-01-01,19.0,Visitor,"China, People's Republic of"
2022-02-01,7.0,Visitor,"China, People's Republic of"
2022-03-01,19.0,Visitor,"China, People's Republic of"
2022-04-01,28.0,Visitor,"China, People's Republic of"
2022-05-01,222.0,Visitor,"China, People's Republic of"
2022-06-01,169.0,Visitor,"China, People's Republic of"
2022-07-01,255.0,Visitor,"China, People's Republic of"
2022-08-01,117.0,Visitor,"China, People's Republic of"
2022-09-01,211.0,Visitor,"China, People's Republic of"
2022-10-01,282.0,Visitor,"China, People's Republic of"
2022-11-01,246.0,Visitor,"China, People's Republic of"
2022-12-01,298.0,Visitor,"China, People's Republic of"
2023-01-01,328.0,Visitor,"China, People's Republic of"
2023-02-01,245.0,Visitor,"China, People's Republic of"
2023-03-01,364.0,Visitor,"China, People's Republic of"
2023-04-01,275.0,Visitor,"China, People's Republic of"
2023-05-01,240.0,Visitor,"China, People's Republic of"
2023-06-01,311.0,Visitor,"China, People's Republic of"
2023-07-01,289.0,Visitor,"China, People's Republic of"
2023-08-01,436.0,Visitor,"China, People's Republic of"
2023-09-01,329.0,Visitor,"China, People's Republic of"
2023-10-01,219.0,Visitor,"China, People's Republic of"
2023-11-01,239.0,Visitor,"China, People's Republic of"
2023-12-01,240.0,Visitor,"China, People's Republic of"
2024-01-01,317.0,Visitor,"China, People's Republic of"
2024-02-01,250.0,Visitor,"China, People's Republic of"
2024-03-01,214.0,Visitor,"China, People's Republic of"
2024-04-01,220.0,Visitor,"China, People's Republic of"
2024-05-01,176.0,Visitor,"China, People's Republic of"
2024-06-01,258.0,Visitor,"China, People's Republic of"
2024-07-01,336.0,Visitor,"China, People's Republic of"
2024-08-01,214.0,Visitor,"China, People's Republic of"
2024-09-01,189.0,Visitor,"China, People's Republic of"
2024-10-01,166.0,Visitor,"China, People's Republic of"
2024-11-01,208.0,Visitor,"China, People's Republic of"
2024-12-01,223.0,Visitor,"China, People's Republic of"
2025-01-01,226.0,Visitor,"China, People's Republic of"
2025-02-01,221.0,Visitor,"China, People's Republic of"
2025-03-01,223.0,Visitor,"China, People's Republic of"
2025-04-01,174.0,Visitor,"China, People's Republic of"
2025-05-01,188.0,Visitor,"China, People's Republic of"
2025-06-01,242.0,Visitor,"China, People's Republic of"
2025-07-01,248.0,Visitor,"China, People's Republic of"
2025-08-01,231.0,Visitor,"China, People's Republic of"
2025-09-01,255.0,Visitor,"China, People's Republic of"
2025-10-01,172.0,Visitor,"China, People's Republic of"
2025-11-01,233.0,Visitor,"China, People's Republic of"
2025-12-01,291.0,Visitor,"China, People's Republic of"
2026-01-01,323.0,Visitor,"China, People's Republic of"
2026-02-01,261.0,Visitor,"China, People's Republic of"
2026-03-01,358.0,Visitor,"China, People's Republic of"
2001-01-01,0.0,Visitor,Germany
2001-02-01,0.0,Visitor,Germany
2001-03-01,0.0,Visitor,Germany
2001-04-01,0.0,Visitor,Germany
2001-05-01,0.0,Visitor,Germany
2001-06-01,0.0,Visitor,Germany
2001-07-01,0.0,Visitor,Germany
2001-08-01,0.0,Visitor,Germany
2001-09-01,0.0,Visitor,Germany
2001-10-01,0.0,Visitor,Germany
2001-11-01,0.0,Visitor,Germany
2001-12-01,0.0,Visitor,Germany
2002-01-01,0.0,Visitor,Germany
2002-02-01,0.0,Visitor,Germany
2002-03-01,0.0,Visitor,Germany
2002-04-01,0.0,Visitor,Germany
2002-05-01,0.0,Visitor,Germany
2002-06-01,0.0,Visitor,Germany
2002-07-01,0.0,Visitor,Germany
2002-08-01,0.0,Visitor,Germany
2002-09-01,0.0,Visitor,Germany
2002-10-01,0.0,Visitor,Germany
2002-11-01,0.0,Visitor,Germany
2002-12-01,0.0,Visitor,Germany
2003-01-01,0.0,Visitor,Germany
2003-02-01,0.0,Visitor,Germany
2003-03-01,0.0,Visitor,Germany
2003-04-01,0.0,Visitor,Germany
2003-05-01,0.0,Visitor,Germany
2003-06-01,0.0,Visitor,Germany
2003-07-01,38.0,Visitor,Germany
2003-08-01,41.0,Visitor,Germany
2003-09-01,38.0,Visitor,Germany
2003-10-01,49.0,Visitor,Germany
2003-11-01,52.0,Visitor,Germany
2003-12-01,43.0,Visitor,Germany
2004-01-01,64.0,Visitor,Germany
2004-02-01,38.0,Visitor,Germany
2004-03-01,29.0,Visitor,Germany
2004-04-01,13.0,Visitor,Germany
2004-05-01,16.0,Visitor,Germany
2004-06-01,23.0,Visitor,Germany
2004-07-01,37.0,Visitor,Germany
2004-08-01,45.0,Visitor,Germany
2004-09-01,37.0,Visitor,Germany
2004-10-01,72.0,Visitor,Germany
2004-11-01,73.0,Visitor,Germany
2004-12-01,91.0,Visitor,Germany
2005-01-01,113.0,Visitor,Germany
2005-02-01,111.0,Visitor,Germany
2005-03-01,76.0,Visitor,Germany
2005-04-01,57.0,Visitor,Germany
2005-05-01,37.0,Visitor,Germany
2005-06-01,31.0,Visitor,Germany
2005-07-01,44.0,Visitor,Germany
2005-08-01,41.0,Visitor,Germany
2005-09-01,40.0,Visitor,Germany
2005-10-01,42.0,Visitor,Germany
2005-11-01,44.0,Visitor,Germany
2005-12-01,58.0,Visitor,Germany
2006-01-01,55.0,Visitor,Germany
2006-02-01,68.0,Visitor,Germany
2006-03-01,42.0,Visitor,Germany
2006-04-01,19.0,Visitor,Germany
2006-05-01,17.0,Visitor,Germany
2006-06-01,39.0,Visitor,Germany
2006-07-01,41.0,Visitor,Germany
2006-08-01,46.0,Visitor,Germany
2006-09-01,51.0,Visitor,Germany
2006-10-01,52.0,Visitor,Germany
2006-11-01,63.0,Visitor,Germany
2006-12-01,53.0,Visitor,Germany
2007-01-01,72.0,Visitor,Germany
2007-02-01,62.0,Visitor,Germany
2007-03-01,43.0,Visitor,Germany
2007-04-01,49.0,Visitor,Germany
2007-05-01,24.0,Visitor,Germany
2007-06-01,33.0,Visitor,Germany
2007-07-01,21.0,Visitor,Germany
2007-08-01,40.0,Visitor,Germany
2007-09-01,41.0,Visitor,Germany
2007-10-01,43.0,Visitor,Germany
2007-11-01,66.0,Visitor,Germany
2007-12-01,42.0,Visitor,Germany
2008-01-01,42.0,Visitor,Germany
2008-02-01,52.0,Visitor,Germany
2008-03-01,19.0,Visitor,Germany
2008-04-01,31.0,Visitor,Germany
2008-05-01,29.0,Visitor,Germany
2008-06-01,21.0,Visitor,Germany
2008-07-01,33.0,Visitor,Germany
2008-08-01,26.0,Visitor,Germany
2008-09-01,31.0,Visitor,Germany
2008-10-01,36.0,Visitor,Germany
2008-11-01,64.0,Visitor,Germany
2008-12-01,60.0,Visitor,Germany
2009-01-01,47.0,Visitor,Germany
2009-02-01,44.0,Visitor,Germany
2009-03-01,32.0,Visitor,Germany
2009-04-01,18.0,Visitor,Germany
2009-05-01,24.0,Visitor,Germany
2009-06-01,20.0,Visitor,Germany
2009-07-01,30.0,Visitor,Germany
2009-08-01,27.0,Visitor,Germany
2009-09-01,28.0,Visitor,Germany
2009-10-01,38.0,Visitor,Germany
2009-11-01,34.0,Visitor,Germany
2009-12-01,40.0,Visitor,Germany
2010-01-01,46.0,Visitor,Germany
2010-02-01,31.0,Visitor,Germany
2010-03-01,24.0,Visitor,Germany
2010-04-01,19.0,Visitor,Germany
2010-05-01,12.0,Visitor,Germany
2010-06-01,4.0,Visitor,Germany
2010-07-01,26.0,Visitor,Germany
2010-08-01,24.0,Visitor,Germany
2010-09-01,20.0,Visitor,Germany
2010-10-01,26.0,Visitor,Germany
2010-11-01,27.0,Visitor,Germany
2010-12-01,40.0,Visitor,Germany
2011-01-01,25.0,Visitor,Germany
2011-02-01,48.0,Visitor,Germany
2011-03-01,26.0,Visitor,Germany
2011-04-01,25.0,Visitor,Germany
2011-05-01,10.0,Visitor,Germany
2011-06-01,10.0,Visitor,Germany
2011-07-01,15.0,Visitor,Germany
2011-08-01,22.0,Visitor,Germany
2011-09-01,19.0,Visitor,Germany
2011-10-01,25.0,Visitor,Germany
2011-11-01,26.0,Visitor,Germany
2011-12-01,39.0,Visitor,Germany
2012-01-01,33.0,Visitor,Germany
2012-02-01,46.0,Visitor,Germany
2012-03-01,23.0,Visitor,Germany
2012-04-01,14.0,Visitor,Germany
2012-05-01,3.0,Visitor,Germany
2012-06-01,5.0,Visitor,Germany
2012-07-01,9.0,Visitor,Germany
2012-08-01,14.0,Visitor,Germany
2012-09-01,21.0,Visitor,Germany
2012-10-01,36.0,Visitor,Germany
2012-11-01,36.0,Visitor,Germany
2012-12-01,43.0,Visitor,Germany
2013-01-01,26.0,Visitor,Germany
2013-02-01,28.0,Visitor,Germany
2013-03-01,15.0,Visitor,Germany
2013-04-01,10.0,Visitor,Germany
2013-05-01,8.0,Visitor,Germany
2013-06-01,6.0,Visitor,Germany
2013-07-01,10.0,Visitor,Germany
2013-08-01,17.0,Visitor,Germany
2013-09-01,17.0,Visitor,Germany
2013-10-01,33.0,Visitor,Germany
2013-11-01,20.0,Visitor,Germany
2013-12-01,39.0,Visitor,Germany
2014-01-01,43.0,Visitor,Germany
2014-02-01,39.0,Visitor,Germany
2014-03-01,12.0,Visitor,Germany
2014-04-01,23.0,Visitor,Germany
2014-05-01,8.0,Visitor,Germany
2014-06-01,14.0,Visitor,Germany
2014-07-01,16.0,Visitor,Germany
2014-08-01,29.0,Visitor,Germany
2014-09-01,16.0,Visitor,Germany
2014-10-01,18.0,Visitor,Germany
2014-11-01,22.0,Visitor,Germany
2014-12-01,24.0,Visitor,Germany
2015-01-01,41.0,Visitor,Germany
2015-02-01,40.0,Visitor,Germany
2015-03-01,23.0,Visitor,Germany
2015-04-01,11.0,Visitor,Germany
2015-05-01,15.0,Visitor,Germany
2015-06-01,11.0,Visitor,Germany
2015-07-01,26.0,Visitor,Germany
2015-08-01,15.0,Visitor,Germany
2015-09-01,22.0,Visitor,Germany
2015-10-01,17.0,Visitor,Germany
2015-11-01,25.0,Visitor,Germany
2015-12-01,32.0,Visitor,Germany
2016-01-01,25.0,Visitor,Germany
2016-02-01,47.0,Visitor,Germany
2016-03-01,19.0,Visitor,Germany
2016-04-01,11.0,Visitor,Germany
2016-05-01,17.0,Visitor,Germany
2016-06-01,10.0,Visitor,Germany
2016-07-01,14.0,Visitor,Germany
2016-08-01,15.0,Visitor,Germany
2016-09-01,32.0,Visitor,Germany
2016-10-01,23.0,Visitor,Germany
2016-11-01,36.0,Visitor,Germany
2016-12-01,33.0,Visitor,Germany
2017-01-01,37.0,Visitor,Germany
2017-02-01,30.0,Visitor,Germany
2017-03-01,28.0,Visitor,Germany
2017-04-01,18.0,Visitor,Germany
2017-05-01,12.0,Visitor,Germany
2017-06-01,24.0,Visitor,Germany
2017-07-01,14.0,Visitor,Germany
2017-08-01,16.0,Visitor,Germany
2017-09-01,24.0,Visitor,Germany
2017-10-01,40.0,Visitor,Germany
2017-11-01,42.0,Visitor,Germany
2017-12-01,38.0,Visitor,Germany
2018-01-01,34.0,Visitor,Germany
2018-02-01,21.0,Visitor,Germany
2018-03-01,18.0,Visitor,Germany
2018-04-01,14.0,Visitor,Germany
2018-05-01,11.0,Visitor,Germany
2018-06-01,11.0,Visitor,Germany
2018-07-01,13.0,Visitor,Germany
2018-08-01,9.0,Visitor,Germany
2018-09-01,21.0,Visitor,Germany
2018-10-01,36.0,Visitor,Germany
2018-11-01,43.0,Visitor,Germany
2018-12-01,42.0,Visitor,Germany
2019-01-01,32.0,Visitor,Germany
2019-02-01,25.0,Visitor,Germany
2019-03-01,24.0,Visitor,Germany
2019-04-01,12.0,Visitor,Germany
2019-05-01,9.0,Visitor,Germany
2019-06-01,5.0,Visitor,Germany
2019-07-01,13.0,Visitor,Germany
2019-08-01,14.0,Visitor,Germany
2019-09-01,19.0,Visitor,Germany
2019-10-01,40.0,Visitor,Germany
2019-11-01,36.0,Visitor,Germany
2019-12-01,46.0,Visitor,Germany
2020-01-01,58.0,Visitor,Germany
2020-02-01,97.0,Visitor,Germany
2020-03-01,53.0,Visitor,Germany
2020-04-01,27.0,Visitor,Germany
2020-05-01,0.0,Visitor,Germany
2020-06-01,2.0,Visitor,Germany
2020-07-01,4.0,Visitor,Germany
2020-08-01,0.0,Visitor,Germany
2020-09-01,15.0,Visitor,Germany
2020-10-01,19.0,Visitor,Germany
2020-11-01,12.0,Visitor,Germany
2020-12-01,7.0,Visitor,Germany
2021-01-01,8.0,Visitor,Germany
2021-02-01,18.0,Visitor,Germany
2021-03-01,9.0,Visitor,Germany
2021-04-01,9.0,Visitor,Germany
2021-05-01,14.0,Visitor,Germany
2021-06-01,8.0,Visitor,Germany
2021-07-01,14.0,Visitor,Germany
2021-08-01,14.0,Visitor,Germany
2021-09-01,0.0,Visitor,Germany
2021-10-01,8.0,Visitor,Germany
2021-11-01,6.0,Visitor,Germany
2021-12-01,7.0,Visitor,Germany
2022-01-01,5.0,Visitor,Germany
2022-02-01,8.0,Visitor,Germany
2022-03-01,6.0,Visitor,Germany
2022-04-01,9.0,Visitor,Germany
2022-05-01,20.0,Visitor,Germany
2022-06-01,12.0,Visitor,Germany
2022-07-01,23.0,Visitor,Germany
2022-08-01,16.0,Visitor,Germany
2022-09-01,25.0,Visitor,Germany
2022-10-01,45.0,Visitor,Germany
2022-11-01,28.0,Visitor,Germany
2022-12-01,35.0,Visitor,Germany
2023-01-01,46.0,Visitor,Germany
2023-02-01,15.0,Visitor,Germany
2023-03-01,19.0,Visitor,Germany
2023-04-01,13.0,Visitor,Germany
2023-05-01,4.0,Visitor,Germany
2023-06-01,13.0,Visitor,Germany
2023-07-01,14.0,Visitor,Germany
2023-08-01,14.0,Visitor,Germany
2023-09-01,16.0,Visitor,Germany
2023-10-01,16.0,Visitor,Germany
2023-11-01,14.0,Visitor,Germany
2023-12-01,19.0,Visitor,Germany
2024-01-01,10.0,Visitor,Germany
2024-02-01,13.0,Visitor,Germany
2024-03-01,16.0,Visitor,Germany
2024-04-01,9.0,Visitor,Germany
2024-05-01,5.0,Visitor,Germany
2024-06-01,2.0,Visitor,Germany
2024-07-01,9.0,Visitor,Germany
2024-08-01,12.0,Visitor,Germany
2024-09-01,14.0,Visitor,Germany
2024-10-01,12.0,Visitor,Germany
2024-11-01,30.0,Visitor,Germany
2024-12-01,24.0,Visitor,Germany
2025-01-01,16.0,Visitor,Germany
2025-02-01,16.0,Visitor,Germany
2025-03-01,15.0,Visitor,Germany
2025-04-01,8.0,Visitor,Germany
2025-05-01,10.0,Visitor,Germany
2025-06-01,11.0,Visitor,Germany
2025-07-01,15.0,Visitor,Germany
2025-08-01,14.0,Visitor,Germany
2025-09-01,57.0,Visitor,Germany
2025-10-01,39.0,Visitor,Germany
2025-11-01,50.0,Visitor,Germany
2025-12-01,46.0,Visitor,Germany
2026-01-01,62.0,Visitor,Germany
2026-02-01,64.0,Visitor,Germany
2026-03-01,77.0,Visitor,Germany
2001-01-01,0.0,Visitor,Fiji
2001-02-01,0.0,Visitor,Fiji
2001-03-01,0.0,Visitor,Fiji
2001-04-01,0.0,Visitor,Fiji
2001-05-01,0.0,Visitor,Fiji
2001-06-01,0.0,Visitor,Fiji
2001-07-01,0.0,Visitor,Fiji
2001-08-01,0.0,Visitor,Fiji
2001-09-01,0.0,Visitor,Fiji
2001-10-01,0.0,Visitor,Fiji
2001-11-01,0.0,Visitor,Fiji
2001-12-01,0.0,Visitor,Fiji
2002-01-01,0.0,Visitor,Fiji
2002-02-01,0.0,Visitor,Fiji
2002-03-01,0.0,Visitor,Fiji
2002-04-01,0.0,Visitor,Fiji
2002-05-01,0.0,Visitor,Fiji
2002-06-01,0.0,Visitor,Fiji
2002-07-01,0.0,Visitor,Fiji
2002-08-01,0.0,Visitor,Fiji
2002-09-01,0.0,Visitor,Fiji
2002-10-01,0.0,Visitor,Fiji
2002-11-01,0.0,Visitor,Fiji
2002-12-01,0.0,Visitor,Fiji
2003-01-01,0.0,Visitor,Fiji
2003-02-01,0.0,Visitor,Fiji
2003-03-01,0.0,Visitor,Fiji
2003-04-01,0.0,Visitor,Fiji
2003-05-01,0.0,Visitor,Fiji
2003-06-01,0.0,Visitor,Fiji
2003-07-01,66.0,Visitor,Fiji
2003-08-01,43.0,Visitor,Fiji
2003-09-01,46.0,Visitor,Fiji
2003-10-01,60.0,Visitor,Fiji
2003-11-01,67.0,Visitor,Fiji
2003-12-01,118.0,Visitor,Fiji
2004-01-01,29.0,Visitor,Fiji
2004-02-01,26.0,Visitor,Fiji
2004-03-01,62.0,Visitor,Fiji
2004-04-01,48.0,Visitor,Fiji
2004-05-01,74.0,Visitor,Fiji
2004-06-01,47.0,Visitor,Fiji
2004-07-01,66.0,Visitor,Fiji
2004-08-01,93.0,Visitor,Fiji
2004-09-01,72.0,Visitor,Fiji
2004-10-01,95.0,Visitor,Fiji
2004-11-01,100.0,Visitor,Fiji
2004-12-01,217.0,Visitor,Fiji
2005-01-01,168.0,Visitor,Fiji
2005-02-01,150.0,Visitor,Fiji
2005-03-01,109.0,Visitor,Fiji
2005-04-01,148.0,Visitor,Fiji
2005-05-01,178.0,Visitor,Fiji
2005-06-01,139.0,Visitor,Fiji
2005-07-01,144.0,Visitor,Fiji
2005-08-01,184.0,Visitor,Fiji
2005-09-01,170.0,Visitor,Fiji
2005-10-01,142.0,Visitor,Fiji
2005-11-01,155.0,Visitor,Fiji
2005-12-01,260.0,Visitor,Fiji
2006-01-01,177.0,Visitor,Fiji
2006-02-01,196.0,Visitor,Fiji
2006-03-01,173.0,Visitor,Fiji
